manifest_slot,run_id,stage,matrix,family,instance_id,encoding,decoder,alpha_mode,execution_mode,trial_seed,canonical_trial_seed,seed,run_status,run_error,schema_version,run_timestamp_utc,best_sampled_F,best_sampled_G,top1_regret,topk_regret,optimum_recall_at_k,best_top_G_sampled_F,spearman_rho_F_G,retained_energy_eta,decision_distortion,decode_success,postselection_success,runtime_sec,resource_decode_uncompute_model,resource_decode_uncompute_status,resource_decode_uncompute_confidence,resource_total_gate_est_with_decode,resource_total_depth_est_with_decode,resource_total_qubits_est_with_decode,resource_prefix_gate_est,resource_prefix_depth_est,resource_decode_model_gate_est,resource_decode_model_depth_est,resource_weight_register_qubits,resource_coherent_weight_register_gate_est,resource_coherent_weight_register_depth_est,qiskit_subset_resource_report,qiskit_transpiled_structural_count,qiskit_subset_transpiled_depth,qiskit_subset_cx_count,qiskit_subset_qubit_count,qiskit_subset_status,resource_qiskit_subset_resource_report,resource_qiskit_transpiled_structural_count,resource_qiskit_subset_transpiled_depth,resource_qiskit_subset_cx_count,resource_qiskit_subset_qubit_count,resource_qiskit_subset_status,attempted_execution,boundary_reason,ell,error_message,error_type,estimated_memory_gb,estimated_qubits,metric_availability,paired_comparison_id,peak_memory_mb,wall_clock_s,coherent_mode_record,coherent_vs_mixture_delta_best_F,coherent_vs_mixture_delta_best_top_G_sampled_F,coherent_vs_mixture_delta_postselection_success,coherent_vs_mixture_distribution_distance,coherent_vs_mixture_distribution_metric,decoder_internal_mode,decoder_alias_of,gain_over_bp1,gain_over_bruteforce,runtime,structure_ambiguous_syndrome_count,structure_col_weight_max,structure_col_weight_mean,structure_collision_rate,structure_decodable_syndrome_fraction,structure_distance_proxy,structure_rank,structure_rank_deficiency,structure_row_weight_max,structure_row_weight_mean,structure_short_cycle_proxy,matrix_norm,stage_norm,family_norm,encoding_norm,decoder_norm,alpha_mode_norm,execution_mode_norm,resource_status_norm,run_status_norm,run_key,comparison_key,stage_e_admission_key,decoder_status,decoder_error,best_F,approximation_ratio,structure_row_weight_min,structure_col_weight_min,alpha_ranking_within_instance,counterpart_key,baseline_selector_policy,baseline_min_pairs,baseline_encoding_norm,baseline_decoder_norm,baseline_pair_count,baseline_priority_rank,baseline_selected_reason,baseline_fallback_used,best_available_pair_count,is_stage_d_selected_baseline,m_active,n_bits,availability_manifest_slot,availability_best_sampled_F,availability_best_sampled_G,availability_top1_regret,availability_topk_regret,availability_optimum_recall_at_k,availability_best_top_G_sampled_F,availability_spearman_rho_F_G,availability_retained_energy_eta,availability_decision_distortion,availability_decode_success,availability_postselection_success,availability_runtime_sec,availability_qiskit_subset_resource_report,availability_qiskit_transpiled_structural_count,availability_qiskit_subset_transpiled_depth,availability_qiskit_subset_cx_count,availability_qiskit_subset_qubit_count,availability_qiskit_subset_status,availability_attempted_execution,availability_boundary_reason,availability_error_message,availability_error_type,availability_estimated_memory_gb,availability_estimated_qubits,availability_peak_memory_mb,availability_wall_clock_s,availability_coherent_vs_mixture_delta_best_F,availability_coherent_vs_mixture_delta_best_top_G_sampled_F,availability_coherent_vs_mixture_delta_postselection_success,availability_coherent_vs_mixture_distribution_distance,availability_gain_over_bp1,availability_gain_over_bruteforce,availability_runtime,availability_structure_ambiguous_syndrome_count,availability_structure_col_weight_max,availability_structure_col_weight_mean,availability_structure_collision_rate,availability_structure_decodable_syndrome_fraction,availability_structure_distance_proxy,availability_structure_rank,availability_structure_rank_deficiency,availability_structure_row_weight_max,availability_structure_row_weight_mean,availability_structure_short_cycle_proxy,availability_matrix_norm,availability_stage_norm,availability_family_norm,availability_encoding_norm,availability_decoder_norm,availability_alpha_mode_norm,availability_execution_mode_norm,availability_run_status_norm,availability_run_key,availability_comparison_key,availability_stage_e_admission_key,availability_decoder_status,availability_decoder_error,availability_best_F,availability_approximation_ratio,availability_structure_row_weight_min,availability_structure_col_weight_min,availability_alpha_ranking_within_instance,availability_counterpart_key,availability_baseline_selector_policy,availability_baseline_min_pairs,availability_baseline_encoding_norm,availability_baseline_decoder_norm,availability_baseline_pair_count,availability_baseline_priority_rank,availability_baseline_selected_reason,availability_baseline_fallback_used,availability_best_available_pair_count,availability_is_stage_d_selected_baseline,availability_n_bits,availability_in_experiment_matrix
,planned::c6fc63698f291ff9ae6eab1546c08ff9983466f71d3f1f532f4bcb13bac910fd,benchmark_matrix,matrix_a,P,P3,wht_truncated,bruteforce,uniform,mixture,42,42,42,not_applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'manifest_slot': 'not_applicable', 'best_sampled_F': 'not_applicable', 'best_sampled_G': 'not_applicable', 'top1_regret': 'not_applicable', 'topk_regret': 'not_applicable', 'optimum_recall_at_k': 'not_applicable', 'best_top_G_sampled_F': 'not_applicable', 'spearman_rho_F_G': 'not_applicable', 'retained_energy_eta': 'not_applicable', 'decision_distortion': 'not_applicable', 'decode_success': 'not_applicable', 'postselection_success': 'not_applicable', 'runtime_sec': 'not_applicable', 'qiskit_subset_resource_report': 'not_applicable', 'qiskit_transpiled_structural_count': 'not_applicable', 'qiskit_subset_transpiled_depth': 'not_applicable', 'qiskit_subset_cx_count': 'not_applicable', 'qiskit_subset_qubit_count': 'not_applicable', 'qiskit_subset_status': 'not_applicable', 'attempted_execution': 'not_applicable', 'boundary_reason': 'not_applicable', 'error_message': 'not_applicable', 'error_type': 'not_applicable', 'estimated_memory_gb': 'not_applicable', 'estimated_qubits': 'not_applicable', 'peak_memory_mb': 'not_applicable', 'wall_clock_s': 'not_applicable', 'coherent_vs_mixture_delta_best_F': 'not_applicable', 'coherent_vs_mixture_delta_best_top_G_sampled_F': 'not_applicable', 'coherent_vs_mixture_delta_postselection_success': 'not_applicable', 'coherent_vs_mixture_distribution_distance': 'not_applicable', 'gain_over_bp1': 'not_applicable', 'gain_over_bruteforce': 'not_applicable', 'runtime': 'not_applicable', 'structure_ambiguous_syndrome_count': 'not_applicable', 'structure_col_weight_max': 'not_applicable', 'structure_col_weight_mean': 'not_applicable', 'structure_collision_rate': 'not_applicable', 'structure_decodable_syndrome_fraction': 'not_applicable', 'structure_distance_proxy': 'not_applicable', 'structure_rank': 'not_applicable', 'structure_rank_deficiency': 'not_applicable', 'structure_row_weight_max': 'not_applicable', 'structure_row_weight_mean': 'not_applicable', 'structure_short_cycle_proxy': 'not_applicable', 'matrix_norm': 'not_applicable', 'stage_norm': 'not_applicable', 'family_norm': 'not_applicable', 'encoding_norm': 'not_applicable', 'decoder_norm': 'not_applicable', 'alpha_mode_norm': 'not_applicable', 'execution_mode_norm': 'not_applicable', 'run_status_norm': 'not_applicable', 'run_key': 'not_applicable', 'comparison_key': 'not_applicable', 'stage_e_admission_key': 'not_applicable', 'decoder_status': 'not_applicable', 'decoder_error': 'not_applicable', 'best_F': 'not_applicable', 'approximation_ratio': 'not_applicable', 'structure_row_weight_min': 'not_applicable', 'structure_col_weight_min': 'not_applicable', 'alpha_ranking_within_instance': 'not_applicable', 'counterpart_key': 'not_applicable', 'baseline_selector_policy': 'not_applicable', 'baseline_min_pairs': 'not_applicable', 'baseline_encoding_norm': 'not_applicable', 'baseline_decoder_norm': 'not_applicable', 'baseline_pair_count': 'not_applicable', 'baseline_priority_rank': 'not_applicable', 'baseline_selected_reason': 'not_applicable', 'baseline_fallback_used': 'not_applicable', 'best_available_pair_count': 'not_applicable', 'is_stage_d_selected_baseline': 'not_applicable', 'n_bits': 'not_applicable', 'in_experiment_matrix': 'not_applicable'}",,,,,,,,,,,,,,,,,,,,,,,,,,matrix_a,benchmark_matrix,p,wht_truncated,bruteforce,uniform,mixture,,not_applicable,,matrix_a|benchmark_matrix|p|P3|bruteforce|uniform|mixture|canonical_trial_seed=42,instance_id=P3|encoding=wht_truncated|decoder=bruteforce|alpha_mode=uniform|execution_mode=mixture,,,,,,,,,,,,,,,,,,,,,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
,planned::87ecd78830f4a7c691604d22ec725f248d6763b56913b6004b2119a8ad067d9d,benchmark_matrix,matrix_a,P,P3,wht_truncated,bruteforce,paper,mixture,42,42,42,not_applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'manifest_slot': 'not_applicable', 'best_sampled_F': 'not_applicable', 'best_sampled_G': 'not_applicable', 'top1_regret': 'not_applicable', 'topk_regret': 'not_applicable', 'optimum_recall_at_k': 'not_applicable', 'best_top_G_sampled_F': 'not_applicable', 'spearman_rho_F_G': 'not_applicable', 'retained_energy_eta': 'not_applicable', 'decision_distortion': 'not_applicable', 'decode_success': 'not_applicable', 'postselection_success': 'not_applicable', 'runtime_sec': 'not_applicable', 'qiskit_subset_resource_report': 'not_applicable', 'qiskit_transpiled_structural_count': 'not_applicable', 'qiskit_subset_transpiled_depth': 'not_applicable', 'qiskit_subset_cx_count': 'not_applicable', 'qiskit_subset_qubit_count': 'not_applicable', 'qiskit_subset_status': 'not_applicable', 'attempted_execution': 'not_applicable', 'boundary_reason': 'not_applicable', 'error_message': 'not_applicable', 'error_type': 'not_applicable', 'estimated_memory_gb': 'not_applicable', 'estimated_qubits': 'not_applicable', 'peak_memory_mb': 'not_applicable', 'wall_clock_s': 'not_applicable', 'coherent_vs_mixture_delta_best_F': 'not_applicable', 'coherent_vs_mixture_delta_best_top_G_sampled_F': 'not_applicable', 'coherent_vs_mixture_delta_postselection_success': 'not_applicable', 'coherent_vs_mixture_distribution_distance': 'not_applicable', 'gain_over_bp1': 'not_applicable', 'gain_over_bruteforce': 'not_applicable', 'runtime': 'not_applicable', 'structure_ambiguous_syndrome_count': 'not_applicable', 'structure_col_weight_max': 'not_applicable', 'structure_col_weight_mean': 'not_applicable', 'structure_collision_rate': 'not_applicable', 'structure_decodable_syndrome_fraction': 'not_applicable', 'structure_distance_proxy': 'not_applicable', 'structure_rank': 'not_applicable', 'structure_rank_deficiency': 'not_applicable', 'structure_row_weight_max': 'not_applicable', 'structure_row_weight_mean': 'not_applicable', 'structure_short_cycle_proxy': 'not_applicable', 'matrix_norm': 'not_applicable', 'stage_norm': 'not_applicable', 'family_norm': 'not_applicable', 'encoding_norm': 'not_applicable', 'decoder_norm': 'not_applicable', 'alpha_mode_norm': 'not_applicable', 'execution_mode_norm': 'not_applicable', 'run_status_norm': 'not_applicable', 'run_key': 'not_applicable', 'comparison_key': 'not_applicable', 'stage_e_admission_key': 'not_applicable', 'decoder_status': 'not_applicable', 'decoder_error': 'not_applicable', 'best_F': 'not_applicable', 'approximation_ratio': 'not_applicable', 'structure_row_weight_min': 'not_applicable', 'structure_col_weight_min': 'not_applicable', 'alpha_ranking_within_instance': 'not_applicable', 'counterpart_key': 'not_applicable', 'baseline_selector_policy': 'not_applicable', 'baseline_min_pairs': 'not_applicable', 'baseline_encoding_norm': 'not_applicable', 'baseline_decoder_norm': 'not_applicable', 'baseline_pair_count': 'not_applicable', 'baseline_priority_rank': 'not_applicable', 'baseline_selected_reason': 'not_applicable', 'baseline_fallback_used': 'not_applicable', 'best_available_pair_count': 'not_applicable', 'is_stage_d_selected_baseline': 'not_applicable', 'n_bits': 'not_applicable', 'in_experiment_matrix': 'not_applicable'}",,,,,,,,,,,,,,,,,,,,,,,,,,matrix_a,benchmark_matrix,p,wht_truncated,bruteforce,paper,mixture,,not_applicable,,matrix_a|benchmark_matrix|p|P3|bruteforce|paper|mixture|canonical_trial_seed=42,instance_id=P3|encoding=wht_truncated|decoder=bruteforce|alpha_mode=paper|execution_mode=mixture,,,,,,,,,,,,,,,,,,,,,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
,planned::27ee0b128abd0cfda49e64b6a3af9f3873b9bc9d5acdbb52bdd0462407dfa7c0,benchmark_matrix,matrix_a,P,P3,wht_truncated,bruteforce,heuristic,mixture,42,42,42,not_applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'manifest_slot': 'not_applicable', 'best_sampled_F': 'not_applicable', 'best_sampled_G': 'not_applicable', 'top1_regret': 'not_applicable', 'topk_regret': 'not_applicable', 'optimum_recall_at_k': 'not_applicable', 'best_top_G_sampled_F': 'not_applicable', 'spearman_rho_F_G': 'not_applicable', 'retained_energy_eta': 'not_applicable', 'decision_distortion': 'not_applicable', 'decode_success': 'not_applicable', 'postselection_success': 'not_applicable', 'runtime_sec': 'not_applicable', 'qiskit_subset_resource_report': 'not_applicable', 'qiskit_transpiled_structural_count': 'not_applicable', 'qiskit_subset_transpiled_depth': 'not_applicable', 'qiskit_subset_cx_count': 'not_applicable', 'qiskit_subset_qubit_count': 'not_applicable', 'qiskit_subset_status': 'not_applicable', 'attempted_execution': 'not_applicable', 'boundary_reason': 'not_applicable', 'error_message': 'not_applicable', 'error_type': 'not_applicable', 'estimated_memory_gb': 'not_applicable', 'estimated_qubits': 'not_applicable', 'peak_memory_mb': 'not_applicable', 'wall_clock_s': 'not_applicable', 'coherent_vs_mixture_delta_best_F': 'not_applicable', 'coherent_vs_mixture_delta_best_top_G_sampled_F': 'not_applicable', 'coherent_vs_mixture_delta_postselection_success': 'not_applicable', 'coherent_vs_mixture_distribution_distance': 'not_applicable', 'gain_over_bp1': 'not_applicable', 'gain_over_bruteforce': 'not_applicable', 'runtime': 'not_applicable', 'structure_ambiguous_syndrome_count': 'not_applicable', 'structure_col_weight_max': 'not_applicable', 'structure_col_weight_mean': 'not_applicable', 'structure_collision_rate': 'not_applicable', 'structure_decodable_syndrome_fraction': 'not_applicable', 'structure_distance_proxy': 'not_applicable', 'structure_rank': 'not_applicable', 'structure_rank_deficiency': 'not_applicable', 'structure_row_weight_max': 'not_applicable', 'structure_row_weight_mean': 'not_applicable', 'structure_short_cycle_proxy': 'not_applicable', 'matrix_norm': 'not_applicable', 'stage_norm': 'not_applicable', 'family_norm': 'not_applicable', 'encoding_norm': 'not_applicable', 'decoder_norm': 'not_applicable', 'alpha_mode_norm': 'not_applicable', 'execution_mode_norm': 'not_applicable', 'run_status_norm': 'not_applicable', 'run_key': 'not_applicable', 'comparison_key': 'not_applicable', 'stage_e_admission_key': 'not_applicable', 'decoder_status': 'not_applicable', 'decoder_error': 'not_applicable', 'best_F': 'not_applicable', 'approximation_ratio': 'not_applicable', 'structure_row_weight_min': 'not_applicable', 'structure_col_weight_min': 'not_applicable', 'alpha_ranking_within_instance': 'not_applicable', 'counterpart_key': 'not_applicable', 'baseline_selector_policy': 'not_applicable', 'baseline_min_pairs': 'not_applicable', 'baseline_encoding_norm': 'not_applicable', 'baseline_decoder_norm': 'not_applicable', 'baseline_pair_count': 'not_applicable', 'baseline_priority_rank': 'not_applicable', 'baseline_selected_reason': 'not_applicable', 'baseline_fallback_used': 'not_applicable', 'best_available_pair_count': 'not_applicable', 'is_stage_d_selected_baseline': 'not_applicable', 'n_bits': 'not_applicable', 'in_experiment_matrix': 'not_applicable'}",,,,,,,,,,,,,,,,,,,,,,,,,,matrix_a,benchmark_matrix,p,wht_truncated,bruteforce,heuristic,mixture,,not_applicable,,matrix_a|benchmark_matrix|p|P3|bruteforce|heuristic|mixture|canonical_trial_seed=42,instance_id=P3|encoding=wht_truncated|decoder=bruteforce|alpha_mode=heuristic|execution_mode=mixture,,,,,,,,,,,,,,,,,,,,,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
,planned::be027b60c18c20dc42d43fd459597c9534e65c1f1893a0be7437c7896045f338,benchmark_matrix,matrix_a,P,P3,wht_truncated,bp1,uniform,mixture,42,42,42,not_applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'manifest_slot': 'not_applicable', 'best_sampled_F': 'not_applicable', 'best_sampled_G': 'not_applicable', 'top1_regret': 'not_applicable', 'topk_regret': 'not_applicable', 'optimum_recall_at_k': 'not_applicable', 'best_top_G_sampled_F': 'not_applicable', 'spearman_rho_F_G': 'not_applicable', 'retained_energy_eta': 'not_applicable', 'decision_distortion': 'not_applicable', 'decode_success': 'not_applicable', 'postselection_success': 'not_applicable', 'runtime_sec': 'not_applicable', 'qiskit_subset_resource_report': 'not_applicable', 'qiskit_transpiled_structural_count': 'not_applicable', 'qiskit_subset_transpiled_depth': 'not_applicable', 'qiskit_subset_cx_count': 'not_applicable', 'qiskit_subset_qubit_count': 'not_applicable', 'qiskit_subset_status': 'not_applicable', 'attempted_execution': 'not_applicable', 'boundary_reason': 'not_applicable', 'error_message': 'not_applicable', 'error_type': 'not_applicable', 'estimated_memory_gb': 'not_applicable', 'estimated_qubits': 'not_applicable', 'peak_memory_mb': 'not_applicable', 'wall_clock_s': 'not_applicable', 'coherent_vs_mixture_delta_best_F': 'not_applicable', 'coherent_vs_mixture_delta_best_top_G_sampled_F': 'not_applicable', 'coherent_vs_mixture_delta_postselection_success': 'not_applicable', 'coherent_vs_mixture_distribution_distance': 'not_applicable', 'gain_over_bp1': 'not_applicable', 'gain_over_bruteforce': 'not_applicable', 'runtime': 'not_applicable', 'structure_ambiguous_syndrome_count': 'not_applicable', 'structure_col_weight_max': 'not_applicable', 'structure_col_weight_mean': 'not_applicable', 'structure_collision_rate': 'not_applicable', 'structure_decodable_syndrome_fraction': 'not_applicable', 'structure_distance_proxy': 'not_applicable', 'structure_rank': 'not_applicable', 'structure_rank_deficiency': 'not_applicable', 'structure_row_weight_max': 'not_applicable', 'structure_row_weight_mean': 'not_applicable', 'structure_short_cycle_proxy': 'not_applicable', 'matrix_norm': 'not_applicable', 'stage_norm': 'not_applicable', 'family_norm': 'not_applicable', 'encoding_norm': 'not_applicable', 'decoder_norm': 'not_applicable', 'alpha_mode_norm': 'not_applicable', 'execution_mode_norm': 'not_applicable', 'run_status_norm': 'not_applicable', 'run_key': 'not_applicable', 'comparison_key': 'not_applicable', 'stage_e_admission_key': 'not_applicable', 'decoder_status': 'not_applicable', 'decoder_error': 'not_applicable', 'best_F': 'not_applicable', 'approximation_ratio': 'not_applicable', 'structure_row_weight_min': 'not_applicable', 'structure_col_weight_min': 'not_applicable', 'alpha_ranking_within_instance': 'not_applicable', 'counterpart_key': 'not_applicable', 'baseline_selector_policy': 'not_applicable', 'baseline_min_pairs': 'not_applicable', 'baseline_encoding_norm': 'not_applicable', 'baseline_decoder_norm': 'not_applicable', 'baseline_pair_count': 'not_applicable', 'baseline_priority_rank': 'not_applicable', 'baseline_selected_reason': 'not_applicable', 'baseline_fallback_used': 'not_applicable', 'best_available_pair_count': 'not_applicable', 'is_stage_d_selected_baseline': 'not_applicable', 'n_bits': 'not_applicable', 'in_experiment_matrix': 'not_applicable'}",,,,,,,,,,,,,,,,,,,,,,,,,,matrix_a,benchmark_matrix,p,wht_truncated,bp1,uniform,mixture,,not_applicable,,matrix_a|benchmark_matrix|p|P3|bp1|uniform|mixture|canonical_trial_seed=42,instance_id=P3|encoding=wht_truncated|decoder=bp1|alpha_mode=uniform|execution_mode=mixture,,,,,,,,,,,,,,,,,,,,,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
,planned::05eeab69cf2bb202b6d18f431ca250d7a2edb04d30e8f05cb6f44bf672bbd4a8,benchmark_matrix,matrix_a,P,P3,wht_truncated,bp1,paper,mixture,42,42,42,not_applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'manifest_slot': 'not_applicable', 'best_sampled_F': 'not_applicable', 'best_sampled_G': 'not_applicable', 'top1_regret': 'not_applicable', 'topk_regret': 'not_applicable', 'optimum_recall_at_k': 'not_applicable', 'best_top_G_sampled_F': 'not_applicable', 'spearman_rho_F_G': 'not_applicable', 'retained_energy_eta': 'not_applicable', 'decision_distortion': 'not_applicable', 'decode_success': 'not_applicable', 'postselection_success': 'not_applicable', 'runtime_sec': 'not_applicable', 'qiskit_subset_resource_report': 'not_applicable', 'qiskit_transpiled_structural_count': 'not_applicable', 'qiskit_subset_transpiled_depth': 'not_applicable', 'qiskit_subset_cx_count': 'not_applicable', 'qiskit_subset_qubit_count': 'not_applicable', 'qiskit_subset_status': 'not_applicable', 'attempted_execution': 'not_applicable', 'boundary_reason': 'not_applicable', 'error_message': 'not_applicable', 'error_type': 'not_applicable', 'estimated_memory_gb': 'not_applicable', 'estimated_qubits': 'not_applicable', 'peak_memory_mb': 'not_applicable', 'wall_clock_s': 'not_applicable', 'coherent_vs_mixture_delta_best_F': 'not_applicable', 'coherent_vs_mixture_delta_best_top_G_sampled_F': 'not_applicable', 'coherent_vs_mixture_delta_postselection_success': 'not_applicable', 'coherent_vs_mixture_distribution_distance': 'not_applicable', 'gain_over_bp1': 'not_applicable', 'gain_over_bruteforce': 'not_applicable', 'runtime': 'not_applicable', 'structure_ambiguous_syndrome_count': 'not_applicable', 'structure_col_weight_max': 'not_applicable', 'structure_col_weight_mean': 'not_applicable', 'structure_collision_rate': 'not_applicable', 'structure_decodable_syndrome_fraction': 'not_applicable', 'structure_distance_proxy': 'not_applicable', 'structure_rank': 'not_applicable', 'structure_rank_deficiency': 'not_applicable', 'structure_row_weight_max': 'not_applicable', 'structure_row_weight_mean': 'not_applicable', 'structure_short_cycle_proxy': 'not_applicable', 'matrix_norm': 'not_applicable', 'stage_norm': 'not_applicable', 'family_norm': 'not_applicable', 'encoding_norm': 'not_applicable', 'decoder_norm': 'not_applicable', 'alpha_mode_norm': 'not_applicable', 'execution_mode_norm': 'not_applicable', 'run_status_norm': 'not_applicable', 'run_key': 'not_applicable', 'comparison_key': 'not_applicable', 'stage_e_admission_key': 'not_applicable', 'decoder_status': 'not_applicable', 'decoder_error': 'not_applicable', 'best_F': 'not_applicable', 'approximation_ratio': 'not_applicable', 'structure_row_weight_min': 'not_applicable', 'structure_col_weight_min': 'not_applicable', 'alpha_ranking_within_instance': 'not_applicable', 'counterpart_key': 'not_applicable', 'baseline_selector_policy': 'not_applicable', 'baseline_min_pairs': 'not_applicable', 'baseline_encoding_norm': 'not_applicable', 'baseline_decoder_norm': 'not_applicable', 'baseline_pair_count': 'not_applicable', 'baseline_priority_rank': 'not_applicable', 'baseline_selected_reason': 'not_applicable', 'baseline_fallback_used': 'not_applicable', 'best_available_pair_count': 'not_applicable', 'is_stage_d_selected_baseline': 'not_applicable', 'n_bits': 'not_applicable', 'in_experiment_matrix': 'not_applicable'}",,,,,,,,,,,,,,,,,,,,,,,,,,matrix_a,benchmark_matrix,p,wht_truncated,bp1,paper,mixture,,not_applicable,,matrix_a|benchmark_matrix|p|P3|bp1|paper|mixture|canonical_trial_seed=42,instance_id=P3|encoding=wht_truncated|decoder=bp1|alpha_mode=paper|execution_mode=mixture,,,,,,,,,,,,,,,,,,,,,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable,not_applicable
